id,ambient_humidity,baking_duration,cooling_period,cream_fat_content,egg_temperature,egg_yolk_count,final_temperature,lemon_zest_ph,notes_baker,origin,oven_temperature,pastry_type,preheating_time,salt_ratio,sugar_content,vanilla_extract,quality_class
1295,50.0,25.0,49.0,98.0,112.0,9.0,271.0,3.1,,Lisboa,269.0,Pastel de nata,208.0,144.29,14.1,4.9,OK
1296,74.0,29.0,42.0,98.9,20.0,10.0,76.0,3.0,,Porto,70.0,Pastel Nata,299.0,68.16,18.6,7.4,OK
1297,79.0,40.0,25.0,101.4,60.0,10.0,188.0,3.2,,Porto,182.0,N/A,281.0,93.61,33.3,6.1,KO
1298,54.0,22.0,28.0,95.9,88.0,11.0,259.0,3.3,,Lisboa,239.0,N/A,194.0,70.78,11.1,6.0,OK
1299,75.0,21.0,29.0,98.9,105.0,13.0,185.0,3.2,,Lisboa,184.0,Pastel Nata,178.0,35.4,11.0,3.9,OK
1300,65.0,43.0,0.0,99.3,40.0,,92.0,3.4,,Porto,100.0,Pastel de nata,200.0,124.93,26.4,6.1,OK
1301,53.0,26.0,24.0,99.5,44.0,11.0,215.0,3.2,,Lisboa,225.0,Pastel de Nata,220.0,55.64,14.0,3.4,KO
1302,66.0,27.0,38.0,102.3,83.0,11.0,,3.2,,Lisboa,280.0,Pastel Nata,249.0,38.23,73.1,5.2,OK
1303,46.0,25.0,26.0,99.4,66.0,11.0,274.0,3.1,,Lisboa,264.0,Pastel De Nata,207.0,31.52,70.6,3.8,OK
1304,63.0,20.0,50.0,98.6,47.0,10.0,189.0,3.3,,Lisboa,182.0,N/A,177.0,50.17,15.1,4.7,KO
1305,47.0,31.0,23.0,99.0,18.0,9.0,75.0,3.3,,Porto,67.0,Pastel Nata,225.0,81.35,17.1,6.0,KO
1306,67.0,20.0,48.0,98.6,90.0,9.0,291.0,3.3,,Lisboa,283.0,Pastel De Nata,204.0,41.03,184.9,3.9,OK
1307,80.0,21.0,30.0,99.4,59.0,10.0,231.0,3.4,,Lisboa,237.0,Pastel de Nata,195.0,57.22,123.1,4.4,KO
1308,74.0,51.0,3.0,96.6,74.0,13.0,129.0,3.5,,Porto,123.0,,196.0,61.88,22.9,5.5,OK
1309,72.0,20.0,27.0,93.7,85.0,12.0,210.0,3.0,,Lisboa,190.0,,216.0,34.54,28.2,4.1,OK
1310,51.0,32.0,64.0,99.8,32.0,10.0,283.0,3.0,,Lisboa,285.0,,173.0,79.48,97.2,4.9,KO
1311,43.0,21.0,27.0,95.2,49.0,9.0,174.0,3.0,,Lisboa,184.0,Pastel de Nata,225.0,52.18,12.1,4.6,KO
1312,42.0,29.0,38.0,97.9,39.0,10.0,192.0,3.0,,Lisboa,192.0,,212.0,110.39,130.3,4.9,KO
1313,73.0,22.0,34.0,100.7,62.0,9.0,329.0,3.0,,,326.0,N/A,275.0,42.05,108.5,4.9,OK
1314,58.0,19.0,29.0,99.7,108.0,9.0,380.0,3.2,,Lisboa,391.0,N/A,236.0,49.55,130.0,4.8,OK
1315,45.0,18.0,35.0,100.2,90.0,12.0,239.0,3.0,,Lisboa,223.0,Pastel de Nata,196.0,37.04,10.9,6.9,OK
1316,75.0,30.0,56.0,100.2,54.0,10.0,101.0,3.0,,Porto,,Pastel de Nata,358.0,94.07,14.4,7.7,OK
1317,64.0,24.0,47.0,100.4,74.0,9.0,320.0,3.2,,Lisboa,311.0,Pastel de Nata,242.0,58.28,158.3,5.8,KO
1318,57.0,22.0,47.0,97.3,68.0,9.0,134.0,3.4,,Porto,138.0,Pastel Nata,280.0,75.18,18.2,5.4,OK
1319,49.0,25.0,53.0,97.2,85.0,9.0,243.0,3.1,,Lisboa,242.0,,193.0,44.39,116.2,5.3,OK
1320,62.0,19.0,23.0,97.4,49.0,9.0,225.0,3.1,,Lisboa,227.0,N/A,184.0,48.94,34.1,5.0,OK
1321,56.0,24.0,38.0,99.8,106.0,9.0,304.0,3.2,,Lisboa,310.0,Pastel de Nata,217.0,41.21,148.5,8.6,OK
1322,60.0,19.0,31.0,96.3,82.0,10.0,246.0,3.3,,Lisboa,256.0,Pastel de Nata,220.0,43.54,14.1,6.0,OK
1323,44.0,33.0,30.0,97.3,124.0,9.0,382.0,3.2,,lisboa,368.0,N/A,239.0,48.75,103.5,4.6,KO
1324,51.0,25.0,33.0,102.8,58.0,13.0,236.0,3.3,,Lisboa,236.0,Pastel de nata,172.0,38.76,21.6,3.1,OK
1325,51.0,23.0,37.0,99.3,103.0,10.0,312.0,3.7,,Lisboa,319.0,Pastel Nata,188.0,55.36,121.3,4.6,KO
1326,49.0,24.0,22.0,98.3,84.0,9.0,234.0,3.1,,Lisboa,247.0,N/A,211.0,52.67,97.6,4.8,KO
1327,74.0,25.0,24.0,97.2,26.0,9.0,222.0,3.1,,Lisboa,211.0,Pastel de nata,178.0,40.65,18.0,5.5,KO
1328,74.0,20.0,35.0,97.9,72.0,10.0,419.0,3.2,, Lisboa,426.0,Pastel de nata,213.0,31.88,84.5,5.6,OK
1329,78.0,52.0,21.0,101.2,42.0,9.0,158.0,3.5,,Porto ,147.0,Pastel de Nata,192.0,73.51,41.2,7.0,OK
1330,58.0,20.0,32.0,100.4,94.0,12.0,242.0,3.1,,Lisboa,247.0,Pastel Nata,239.0,34.71,80.3,7.1,OK
1331,42.0,22.0,48.0,99.6,91.0,12.0,223.0,3.2,,Lisboa,226.0,Pastel Nata,208.0,46.07,22.6,4.9,OK
1332,65.0,46.0,2.0,103.1,146.0,10.0,246.0,3.5,,Porto,237.0,Pastel de Nata,198.0,131.11,78.2,5.3,KO
1333,62.0,40.0,58.0,98.4,36.0,11.0,125.0,3.2,,Porto,125.0,,361.0,87.59,25.0,6.5,OK
1334,42.0,22.0,33.0,101.5,26.0,10.0,172.0,3.2,,Lisboa,171.0,,198.0,31.59,102.2,5.3,OK
1335,79.0,22.0,29.0,100.7,67.0,12.0,290.0,3.2,,Lisboa,273.0,Pastel De Nata,194.0,58.79,37.5,3.8,OK
1336,65.0,25.0,36.0,97.6,55.0,13.0,175.0,3.3,,Lisboa,181.0,,178.0,38.34,47.3,5.9,OK
1337,75.0,21.0,26.0,98.2,52.0,10.0,222.0,3.4,,Lisboa,212.0,Pastel De Nata,164.0,24.32,15.2,6.0,OK
1338,78.0,22.0,21.0,96.0,53.0,11.0,215.0,3.3,,Lisboa,215.0,Pastel Nata,170.0,41.88,15.2,5.6,OK
1339,42.0,23.0,37.0,97.1,96.0,12.0,268.0,3.0,,Lisboa,240.0,Pastel De Nata,189.0,34.9,11.9,6.3,OK
1340,50.0,22.0,47.0,101.1,32.0,11.0,131.0,2.8,,Lisboa,136.0,Pastel de nata,297.0,32.34,11.7,4.7,OK
1341,52.0,20.0,39.0,97.7,73.0,11.0,197.0,3.2,,Lisboa,179.0,,206.0,37.25,12.1,4.9,KO
1342,56.0,28.0,51.0,102.2,22.0,9.0,75.0,3.2,,Porto,88.0,Pastel Nata,277.0,83.4,19.8,5.2,KO
1343,51.0,19.0,46.0,100.6,24.0,10.0,89.0,3.3,,Porto,73.0,,331.0,66.0,14.6,6.1,OK
1344,65.0,30.0,10.0,98.1,70.0,9.0,111.0,3.3,,Porto,118.0,,202.0,74.92,19.5,4.7,OK
1345,77.0,28.0,43.0,97.2,68.0,13.0,226.0,3.2,,Lisboa,223.0,,204.0,40.38,16.2,4.6,OK
1346,57.0,22.0,29.0,99.0,117.0,12.0,259.0,3.3,,Lisboa,240.0,Pastel De Nata,210.0,38.06,69.4,4.4,OK
1347,49.0,32.0,0.0,99.1,16.0,12.0,67.0,3.5,,PORTO,67.0,N/A,169.0,41.43,16.1,8.4,OK
1348,46.0,22.0,26.0,101.1,85.0,12.0,178.0,3.2,,Lisboa,174.0,Pastel de nata,175.0,29.34,14.9,4.6,OK
1349,80.0,36.0,4.0,98.6,24.0,9.0,92.0,3.7,,Porto,90.0,N/A,204.0,80.96,29.9,9.2,OK
1350,45.0,22.0,34.0,101.7,144.0,9.0,325.0,3.2,,Lisboa,324.0,N/A,235.0,45.43,138.8,7.7,KO
1351,46.0,21.0,22.0,95.7,85.0,10.0,312.0,3.3,,Lisboa,299.0,Pastel de nata,209.0,49.08,50.9,4.9,OK
1352,42.0,28.0,41.0,98.5,119.0,11.0,361.0,3.0,,Lisboa,349.0,Pastel Nata,211.0,42.56,21.4,5.1,KO
1353,59.0,24.0,19.0,98.6,101.0,9.0,344.0,3.2,,Lisboa,333.0,Pastel de Nata,199.0,49.75,79.5,4.6,KO
1354,73.0,27.0,28.0,97.1,62.0,11.0,169.0,3.3,,Porto,161.0,Pastel Nata,216.0,90.18,26.7,6.9,KO
1355,45.0,25.0,75.0,96.6,75.0,13.0,310.0,3.3,,Lisboa,285.0,Pastel De Nata,240.0,32.59,17.6,5.4,OK
1356,48.0,17.0,49.0,98.3,52.0,9.0,202.0,3.1,,Lisboa,199.0,Pastel de nata,172.0,47.78,11.0,4.9,KO
1357,44.0,35.0,24.0,97.8,30.0,11.0,193.0,3.0,,Lisboa,205.0,Pastel Nata,225.0,41.21,12.1,2.9,OK
1358,45.0,23.0,27.0,98.8,148.0,10.0,367.0,3.2,,Lisboa,375.0,Pastel Nata,203.0,42.92,129.0,4.3,OK
1359,51.0,19.0,37.0,98.4,91.0,9.0,217.0,3.3,,Lisboa ,225.0,,205.0,34.76,13.1,9.3,OK
1360,61.0,23.0,25.0,100.5,70.0,9.0,300.0,3.2,,lisboa,298.0,Pastel Nata,189.0,50.54,115.3,4.3,OK
1361,46.0,18.0,29.0,98.0,91.0,11.0,279.0,3.4,,Lisboa,280.0,,192.0,45.92,24.5,4.9,OK
1362,55.0,39.0,22.0,97.1,28.0,9.0,100.0,3.2,,Porto,98.0,Pastel De Nata,307.0,82.02,19.3,5.3,KO
1363,67.0,31.0,73.0,98.5,87.0,12.0,172.0,3.2,,Porto,161.0,Pastel de nata,316.0,76.29,66.2,8.3,OK
1364,79.0,26.0,39.0,97.7,57.0,9.0,250.0,3.1,,Lisboa,263.0,,173.0,110.47,34.7,4.6,OK
1365,50.0,21.0,36.0,99.3,100.0,10.0,355.0,3.3,,Lisboa,350.0,Pastel de nata,203.0,59.91,12.5,5.2,OK
1366,64.0,32.0,40.0,96.5,68.0,9.0,328.0,3.1,,Lisboa,333.0,Pastel de nata,236.0,159.41,124.8,6.4,KO
1367,43.0,23.0,70.0,98.6,45.0,9.0,264.0,3.2,,Lisboa,253.0,,172.0,74.17,11.7,4.1,KO
1368,49.0,33.0,61.0,98.6,24.0,10.0,90.0,3.2,,Porto,84.0,Pastel De Nata,352.0,73.95,21.1,6.8,OK
1369,48.0,25.0,30.0,99.7,60.0,13.0,333.0,3.2,,Lisboa,334.0,Pastel de Nata,212.0,30.77,81.9,4.3,OK
1370,71.0,16.0,28.0,98.3,54.0,9.0,208.0,3.4,,Lisboa,205.0,Pastel De Nata,162.0,27.63,47.8,4.5,OK
1371,43.0,23.0,43.0,98.2,113.0,9.0,337.0,3.2,,Lisboa,342.0,,190.0,48.52,84.4,4.8,KO
1372,54.0,35.0,1.0,99.3,44.0,10.0,81.0,3.4,,,90.0,,199.0,62.58,14.9,5.9,OK
1373,53.0,35.0,6.0,100.6,67.0,11.0,114.0,3.4,,Porto,116.0,N/A,189.0,60.89,19.5,8.4,OK
1374,79.0,33.0,26.0,97.2,55.0,12.0,259.0,3.1,,Lisboa,264.0,Pastel Nata,218.0,24.43,150.6,4.8,OK
1375,45.0,17.0,27.0,97.1,124.0,10.0,214.0,3.2,,,223.0,Pastel de Nata,208.0,65.27,154.1,4.1,OK
1376,51.0,23.0,57.0,100.1,47.0,9.0,249.0,3.1,,Lisboa,247.0,Pastel de Nata,244.0,52.91,104.0,7.0,KO
1377,57.0,42.0,7.0,98.7,26.0,9.0,85.0,3.3,,Porto,86.0,Pastel Nata,227.0,99.55,18.3,5.6,KO
1378,52.0,35.0,26.0,94.7,42.0,10.0,184.0,3.3,,Porto,178.0,,244.0,76.75,20.3,6.6,OK
1379,71.0,22.0,48.0,97.5,82.0,10.0,296.0,3.4,,Lisboa,290.0,Pastel de nata,191.0,37.1,63.4,5.6,OK
1380,75.0,21.0,50.0,98.4,32.0,10.0,196.0,3.1,,Lisboa,196.0,,251.0,39.85,13.9,5.8,KO
1381,46.0,26.0,27.0,98.0,77.0,12.0,237.0,3.1,,Lisboa,242.0,Pastel Nata,228.0,37.27,13.7,3.5,OK
1382,50.0,27.0,17.0,98.9,111.0,9.0,318.0,3.1,,Lisboa,336.0,,186.0,59.49,170.3,4.7,OK
1383,58.0,40.0,40.0,97.5,69.0,9.0,228.0,3.3,,Porto,210.0,Pastel Nata,259.0,83.7,80.9,5.7,KO
1384,72.0,20.0,31.0,100.9,42.0,9.0,257.0,3.3,,Lisboa,246.0,N/A,197.0,52.39,82.3,4.3,OK
1385,48.0,20.0,23.0,98.6,80.0,9.0,214.0,3.4,,Lisboa,227.0,Pastel De Nata,211.0,45.3,61.3,4.6,OK
1386,58.0,45.0,6.0,99.9,28.0,10.0,172.0,3.4,,Lisboa,169.0,Pastel de Nata,159.0,42.69,71.5,4.3,KO
1387,47.0,21.0,24.0,98.5,162.0,10.0,308.0,3.0,,Lisboa,307.0,Pastel Nata,202.0,41.41,109.2,5.8,OK
1388,43.0,23.0,26.0,95.3,77.0,11.0,263.0,3.2,,Lisboa,275.0,Pastel de Nata,247.0,50.07,48.0,5.2,OK
1389,58.0,22.0,45.0,96.4,89.0,9.0,392.0,3.0,,Lisboa,398.0,Pastel de nata,258.0,57.65,153.6,6.6,KO
1390,79.0,22.0,31.0,100.6,40.0,11.0,187.0,3.3,,Lisboa,205.0,,184.0,36.35,15.5,4.2,OK
1391,54.0,29.0,29.0,97.0,182.0,10.0,369.0,3.2,,Lisboa,362.0,Pastel De Nata,196.0,47.49,120.9,5.0,OK
1392,64.0,30.0,30.0,97.2,67.0,11.0,225.0,3.1,,Lisboa,233.0,Pastel Nata,206.0,36.19,95.3,4.2,OK
1393,80.0,27.0,54.0,99.9,20.0,11.0,84.0,3.2,,porto,72.0,Pastel De Nata,328.0,69.88,26.9,6.4,OK
1394,48.0,43.0,0.0,100.2,112.0,9.0,163.0,3.2,,Porto,165.0,Pastel De Nata,205.0,95.89,42.8,4.7,KO
1395,78.0,25.0,18.0,96.9,52.0,9.0,268.0,3.2,,Lisboa,266.0,Pastel de nata,214.0,42.42,,4.0,KO
1396,76.0,17.0,71.0,99.1,64.0,10.0,210.0,3.1,,Lisboa,206.0,,228.0,40.05,15.9,4.1,OK
1397,41.0,20.0,37.0,101.6,24.0,12.0,84.0,3.3,,,72.0,,251.0,51.95,16.7,7.7,OK
1398,43.0,22.0,29.0,97.8,107.0,11.0,252.0,3.3,,Lisboa,247.0,N/A,192.0,39.47,131.7,4.6,OK
1399,76.0,29.0,52.0,97.2,135.0,9.0,291.0,3.2,,Lisboa,291.0,Pastel Nata,204.0,45.49,118.7,4.3,KO
1400,42.0,23.0,46.0,98.4,111.0,9.0,319.0,2.9,,Lisboa,308.0,Pastel de nata,183.0,87.38,90.6,5.1,KO
1401,44.0,22.0,24.0,98.1,80.0,9.0,292.0,3.2,,Lisboa,286.0,Pastel Nata,191.0,83.0,200.5,5.2,KO
1402,42.0,17.0,33.0,101.0,64.0,10.0,218.0,3.3,,Lisboa,215.0,N/A,199.0,25.89,15.7,6.0,OK
1403,71.0,17.0,31.0,99.3,74.0,10.0,194.0,3.1,,,200.0,Pastel De Nata,198.0,16.41,37.2,4.4,OK
1404,62.0,18.0,33.0,96.3,85.0,9.0,243.0,3.2,,Lisboa,240.0,Pastel De Nata,216.0,44.29,83.1,3.4,KO
1405,61.0,38.0,12.0,99.3,78.0,11.0,255.0,3.4,,Porto,234.0,,206.0,91.3,19.0,5.0,KO
1406,62.0,22.0,39.0,93.5,109.0,10.0,325.0,3.2,,Lisboa,328.0,Pastel De Nata,205.0,42.82,82.2,4.9,OK
1407,78.0,19.0,47.0,97.1,62.0,11.0,245.0,2.9,,Lisboa,247.0,,226.0,30.81,94.8,3.2,OK
1408,40.0,29.0,66.0,98.6,42.0,10.0,198.0,3.1,,Lisboa,201.0,Pastel de Nata,207.0,180.46,14.8,5.7,OK
1409,70.0,32.0,8.0,98.8,78.0,10.0,268.0,3.1,,Lisboa,269.0,Pastel de Nata,199.0,46.52,48.5,5.7,KO
1410,57.0,44.0,0.0,96.0,16.0,13.0,70.0,3.7,,,67.0,Pastel de Nata,166.0,85.73,21.7,6.4,OK
1411,78.0,45.0,10.0,99.9,28.0,10.0,98.0,3.4,,Porto,89.0,N/A,236.0,83.57,26.3,4.8,KO
1412,66.0,33.0,31.0,96.9,42.0,12.0,80.0,3.3,,Porto,87.0,Pastel De Nata,245.0,71.8,22.5,7.0,OK
1413,67.0,19.0,35.0,96.4,104.0,11.0,253.0,3.1,,,244.0,,221.0,58.88,68.6,4.4,OK
1414,44.0,22.0,27.0,99.0,58.0,9.0,144.0,3.3,,Lisboa,153.0,Pastel De Nata,177.0,43.35,17.9,3.2,OK
1415,60.0,23.0,37.0,98.4,70.0,12.0,312.0,3.3,,Lisboa,312.0,Pastel de nata,225.0,34.39,21.5,4.1,OK
1416,69.0,20.0,22.0,98.2,52.0,9.0,209.0,3.1,,Lisboa,209.0,N/A,193.0,101.39,51.8,4.6,KO
1417,53.0,30.0,42.0,97.4,40.0,9.0,237.0,3.4,,Lisboa,234.0,Pastel de nata,256.0,50.25,82.8,4.9,KO
1418,45.0,25.0,30.0,98.9,60.0,11.0,309.0,3.2,,Lisboa,302.0,,197.0,52.87,92.4,6.1,OK
1419,42.0,22.0,33.0,97.5,79.0,11.0,188.0,3.2,,Lisboa,206.0,Pastel De Nata,247.0,27.78,107.0,4.3,OK
1420,73.0,23.0,26.0,99.1,97.0,10.0,322.0,3.4,,Lisboa,322.0,,202.0,54.07,125.9,4.0,KO
1421,56.0,25.0,27.0,98.3,79.0,9.0,290.0,3.2,,Lisboa,299.0,Pastel de nata,190.0,42.4,49.8,6.5,OK
1422,46.0,37.0,25.0,101.4,30.0,,100.0,3.5,,Porto,91.0,Pastel de Nata,224.0,77.42,19.8,7.6,OK
1423,47.0,27.0,25.0,98.2,77.0,9.0,160.0,3.4,,Porto,163.0,Pastel de Nata,211.0,77.58,17.6,6.0,OK
1424,42.0,25.0,28.0,99.7,69.0,11.0,238.0,3.1,,Lisboa,246.0,Pastel Nata,181.0,21.87,66.0,3.6,OK
1425,69.0,21.0,55.0,95.2,106.0,11.0,299.0,3.0,,Lisboa,294.0,,214.0,32.47,100.9,2.9,OK
1426,44.0,35.0,13.0,97.4,41.0,12.0,99.0,3.4,,Porto,101.0,Pastel de Nata,192.0,56.56,18.9,5.9,OK
1427,60.0,61.0,44.0,95.3,77.0,10.0,339.0,3.0,,Lisboa,323.0,Pastel Nata,299.0,45.34,13.8,4.9,KO
1428,68.0,25.0,47.0,97.3,77.0,10.0,252.0,3.2,,Lisboa,268.0,Pastel de Nata,280.0,39.92,13.2,4.7,KO
1429,51.0,36.0,32.0,100.6,44.0,10.0,277.0,3.2,,Porto,271.0,Pastel Nata,245.0,84.04,19.3,5.4,KO
1430,40.0,34.0,12.0,99.0,44.0,14.0,223.0,3.5,,Lisboa,227.0,N/A,169.0,39.17,44.2,8.7,OK
1431,66.0,21.0,19.0,97.8,99.0,10.0,325.0,3.2,,Lisboa,326.0,Pastel Nata,192.0,50.67,78.8,5.0,KO
1432,58.0,19.0,34.0,98.7,151.0,9.0,301.0,3.4,, Lisboa,296.0,Pastel de Nata,216.0,56.21,133.1,3.4,OK
1433,74.0,30.0,36.0,95.0,43.0,11.0,106.0,3.2,,Porto,95.0,Pastel de nata,317.0,79.92,18.8,6.7,OK
1434,52.0,18.0,33.0,99.0,94.0,10.0,268.0,3.2,,Lisboa,256.0,N/A,199.0,92.49,15.5,5.1,OK
1435,66.0,20.0,27.0,99.8,72.0,9.0,255.0,3.2,,Lisboa,255.0,Pastel Nata,198.0,41.98,52.6,6.7,OK
1436,45.0,25.0,51.0,98.9,135.0,9.0,354.0,3.1,,Lisboa,355.0,Pastel De Nata,234.0,39.06,143.4,5.8,KO
1437,54.0,27.0,49.0,96.0,20.0,12.0,55.0,3.2,,PORTO,64.0,,315.0,50.14,20.8,7.0,OK
1438,55.0,24.0,51.0,99.4,125.0,9.0,265.0,3.1,,Lisboa,254.0,N/A,190.0,35.8,113.6,5.6,OK
1439,69.0,26.0,32.0,101.7,68.0,12.0,187.0,3.3,,Lisboa,183.0,Pastel de nata,204.0,20.6,12.9,4.5,OK
1440,71.0,25.0,43.0,97.0,67.0,12.0,237.0,3.2,,Lisboa,241.0,Pastel de nata,182.0,35.26,22.3,4.0,OK
1441,58.0,26.0,50.0,94.7,48.0,13.0,142.0,3.0,,Lisboa,150.0,,209.0,43.07,51.7,4.0,KO
1442,49.0,28.0,58.0,95.7,130.0,9.0,243.0,2.9,,Lisboa,248.0,N/A,255.0,50.12,131.8,4.0,KO
1443,72.0,20.0,40.0,97.6,92.0,11.0,208.0,3.0,,Lisboa,203.0,,193.0,53.6,100.0,5.8,OK
1444,77.0,16.0,29.0,98.5,91.0,10.0,193.0,3.1,,Lisboa,198.0,Pastel De Nata,212.0,39.37,102.1,3.8,OK
1445,78.0,26.0,25.0,100.7,84.0,13.0,225.0,3.1,,Lisboa,233.0,Pastel de nata,205.0,27.06,70.5,6.1,OK
1446,80.0,23.0,35.0,96.3,36.0,10.0,262.0,3.1,,Lisboa,256.0,Pastel Nata,241.0,54.2,10.7,5.4,KO
1447,57.0,25.0,81.0,100.7,117.0,9.0,303.0,2.9,,Lisboa,288.0,Pastel de nata,222.0,39.66,125.7,4.5,KO
1448,75.0,38.0,52.0,102.6,20.0,11.0,86.0,3.1,,Porto,91.0,N/A,391.0,64.12,24.0,8.4,KO
1449,74.0,23.0,40.0,98.6,71.0,12.0,231.0,3.3,,,238.0,N/A,206.0,36.19,20.3,4.5,OK
1450,57.0,19.0,49.0,101.3,62.0,11.0,236.0,3.0,,Lisboa,247.0,N/A,215.0,30.07,95.6,3.2,OK
1451,42.0,18.0,23.0,101.2,44.0,10.0,174.0,3.7,,Lisboa,164.0,,190.0,47.52,14.4,5.6,OK
1452,68.0,23.0,51.0,97.0,77.0,10.0,256.0,3.0,,Lisboa,255.0,Pastel De Nata,180.0,49.56,14.4,6.0,OK
1453,77.0,24.0,37.0,100.2,73.0,9.0,210.0,3.3,,Lisboa,223.0,,235.0,56.59,,5.0,KO
1454,65.0,20.0,31.0,99.4,99.0,13.0,153.0,3.1,,Lisboa,168.0,Pastel De Nata,227.0,17.03,22.9,3.3,OK
1455,71.0,22.0,25.0,98.4,66.0,10.0,228.0,2.8,,,216.0,,192.0,48.89,117.7,4.9,OK
1456,73.0,19.0,44.0,100.4,46.0,11.0,107.0,3.3,,Porto,95.0,Pastel de Nata,226.0,56.08,15.5,7.2,OK
1457,57.0,18.0,36.0,97.7,62.0,10.0,207.0,3.1,,Lisboa,201.0,N/A,225.0,41.38,45.1,4.9,KO
1458,52.0,18.0,31.0,99.6,35.0,12.0,132.0,3.3,,Lisboa,138.0,Pastel de Nata,152.0,28.36,15.8,8.8,OK
1459,49.0,24.0,28.0,96.7,114.0,11.0,307.0,3.4,,Lisboa,288.0,Pastel De Nata,169.0,44.75,41.1,4.5,OK
1460,47.0,27.0,30.0,99.6,78.0,10.0,328.0,3.1,,Lisboa,319.0,Pastel Nata,212.0,58.28,92.7,4.4,OK
1461,59.0,25.0,37.0,101.1,81.0,9.0,332.0,3.1,,Lisboa,338.0,Pastel Nata,182.0,44.91,76.4,3.7,KO
1462,45.0,20.0,38.0,99.9,57.0,11.0,210.0,3.2,,Lisboa,197.0,N/A,190.0,41.12,25.7,5.1,OK
1463,62.0,21.0,37.0,99.7,131.0,11.0,263.0,3.1,,Lisboa,279.0,N/A,221.0,32.92,17.9,3.5,OK
1464,63.0,27.0,76.0,98.7,57.0,12.0,331.0,3.5,,Lisboa,333.0,,196.0,85.5,27.9,6.9,OK
1465,74.0,23.0,35.0,98.1,157.0,10.0,375.0,3.0,,Lisboa,366.0,Pastel Nata,239.0,38.01,100.6,4.9,OK
1466,60.0,22.0,29.0,96.9,54.0,10.0,152.0,3.4,,Lisboa,140.0,Pastel de nata,189.0,45.92,15.3,5.3,KO
1467,68.0,41.0,14.0,98.9,64.0,10.0,137.0,3.2,,Porto,139.0,,223.0,78.0,22.4,5.8,KO
1468,46.0,20.0,41.0,98.7,69.0,11.0,343.0,3.4,,Lisboa,324.0,,218.0,45.62,25.1,4.3,OK
1469,55.0,28.0,59.0,99.6,20.0,11.0,74.0,3.3,,Porto,73.0,Pastel Nata,299.0,63.35,21.4,8.2,KO
1470,77.0,22.0,20.0,97.8,113.0,10.0,331.0,3.2,,lisboa,320.0,Pastel de Nata,194.0,49.13,79.7,5.0,KO
1471,43.0,24.0,33.0,96.9,105.0,9.0,304.0,3.4,,Lisboa,300.0,N/A,207.0,44.57,149.1,6.5,OK
1472,42.0,23.0,47.0,96.9,64.0,9.0,207.0,3.0,,,224.0,Pastel de Nata,248.0,59.96,12.1,3.4,KO
1473,45.0,20.0,39.0,97.4,49.0,12.0,151.0,3.1,,Lisboa,161.0,Pastel de Nata,175.0,37.18,12.2,4.8,OK
1474,42.0,24.0,30.0,95.5,76.0,10.0,225.0,3.1,,Lisboa,220.0,Pastel De Nata,219.0,34.65,86.6,3.9,OK
1475,57.0,18.0,30.0,103.6,68.0,10.0,239.0,3.2,,Lisboa,243.0,Pastel Nata,273.0,45.9,16.7,3.9,OK
1476,43.0,32.0,25.0,96.3,46.0,11.0,93.0,3.5,,Porto,100.0,,198.0,72.98,16.6,6.3,OK
1477,44.0,14.0,24.0,97.5,40.0,11.0,163.0,3.7,,Lisboa,148.0,Pastel de Nata,176.0,40.52,11.0,6.5,OK
1478,75.0,49.0,9.0,97.5,101.0,9.0,369.0,3.1,,Lisboa,361.0,Pastel de nata,218.0,44.02,113.0,4.7,KO
1479,58.0,18.0,27.0,97.0,129.0,11.0,267.0,3.2,,Lisboa,267.0,,203.0,46.77,102.1,4.0,OK
1480,56.0,24.0,29.0,98.3,82.0,13.0,228.0,3.3,,Lisboa,208.0,,170.0,25.67,39.2,5.7,OK
1481,58.0,43.0,22.0,96.0,44.0,9.0,197.0,3.3,,Porto,192.0,Pastel de Nata,229.0,86.16,20.9,4.9,KO
1482,74.0,21.0,29.0,99.9,84.0,12.0,201.0,3.1,,Lisboa,204.0,N/A,186.0,43.34,23.8,3.7,OK
1483,78.0,35.0,18.0,93.8,34.0,9.0,86.0,3.6,,Porto,93.0,Pastel de Nata,215.0,69.91,21.1,7.5,OK
1484,43.0,27.0,22.0,97.7,80.0,10.0,162.0,3.5,,Porto,154.0,Pastel Nata,228.0,66.15,22.2,6.0,KO
1485,72.0,21.0,35.0,99.7,57.0,13.0,233.0,3.4,,Lisboa,218.0,Pastel de nata,170.0,24.19,12.7,3.7,OK
1486,53.0,18.0,27.0,97.2,62.0,10.0,194.0,3.3,,Lisboa,204.0,Pastel de Nata,187.0,45.1,101.6,4.9,OK
1487,75.0,21.0,37.0,95.2,51.0,13.0,138.0,3.1,,LISBOA,146.0,Pastel de nata,215.0,28.92,20.1,6.5,OK
1488,65.0,24.0,19.0,96.3,113.0,10.0,301.0,3.1,,Lisboa,313.0,Pastel de nata,215.0,46.86,75.7,5.3,KO
1489,69.0,20.0,28.0,99.2,68.0,11.0,243.0,3.1,,Lisboa,246.0,Pastel de nata,188.0,39.18,106.3,4.3,OK
1490,65.0,20.0,32.0,97.6,89.0,11.0,239.0,3.2,,Lisboa ,260.0,Pastel Nata,219.0,21.48,37.9,3.9,OK
1491,51.0,37.0,24.0,97.4,26.0,10.0,105.0,3.5,,Porto,107.0,,230.0,91.32,24.6,6.1,OK
