id,ambient_humidity,baking_duration,cooling_period,cream_fat_content,egg_temperature,egg_yolk_count,final_temperature,lemon_zest_ph,notes_baker,origin,oven_temperature,pastry_type,preheating_time,salt_ratio,sugar_content,vanilla_extract
6287,78.0,23,31,99.9,73.0,11.0,282.0,3.1,,lisboa,286.0,Pastel De Nata,212.0,50.59,22.2,5.1
6288,46.0,31,30,96.0,22.0,12.0,104.0,3.3,,Porto,107.0,Pastel Nata,218.0,89.71,20.2,4.4
6289,41.0,24,34,99.8,36.0,11.0,88.0,3.2,,Porto,91.0,,268.0,64.1,20.0,8.2
6290,48.0,34,45,98.0,74.0,11.0,228.0,3.2,,Lisboa,224.0,Pastel de Nata,238.0,33.89,23.7,4.4
6291,69.0,23,33,100.3,48.0,11.0,211.0,3.3,,Lisboa,205.0,Pastel de Nata,162.0,61.84,88.4,3.2
6292,53.0,24,38,102.1,66.0,12.0,211.0,3.2,,Lisboa,218.0,Pastel De Nata,211.0,25.7,52.9,8.4
6293,64.0,26,31,102.2,114.0,9.0,303.0,3.4,,Lisboa,320.0,Pastel Nata,194.0,51.92,78.6,6.6
6294,72.0,20,63,101.8,24.0,10.0,226.0,2.9,,Lisboa,213.0,N/A,211.0,41.11,62.6,5.9
6295,43.0,40,20,97.4,53.0,9.0,322.0,3.0,,Lisboa,311.0,N/A,212.0,64.06,101.4,5.3
6296,50.0,29,17,98.9,112.0,9.0,363.0,3.5,,Lisboa,370.0,Pastel Nata,203.0,80.56,92.0,6.6
6297,73.0,19,53,99.9,18.0,10.0,90.0,3.3,,PORTO,85.0,Pastel De Nata,352.0,98.62,40.9,9.6
6298,60.0,28,51,97.7,132.0,9.0,301.0,3.2,,Lisboa,296.0,Pastel de nata,205.0,46.36,112.2,4.5
6299,53.0,23,54,97.3,22.0,10.0,73.0,3.2,,Porto,64.0,N/A,355.0,70.87,17.5,7.1
6300,71.0,25,38,96.4,24.0,12.0,60.0,3.3,,Porto,66.0,Pastel De Nata,216.0,55.96,12.2,5.3
6301,58.0,26,36,97.2,56.0,12.0,178.0,3.4,,Lisboa,191.0,Pastel De Nata,175.0,33.13,47.4,4.2
6302,45.0,23,34,98.8,42.0,11.0,261.0,3.3,,Lisboa,247.0,,207.0,39.85,47.0,6.2
6303,52.0,35,10,99.3,50.0,11.0,101.0,3.3,,Porto,123.0,,265.0,87.11,26.0,8.5
6304,69.0,26,41,97.6,38.0,9.0,340.0,3.1,,Lisboa,,Pastel Nata,283.0,46.43,12.9,4.5
6305,61.0,24,26,99.4,70.0,13.0,204.0,3.1,,Lisboa,220.0,Pastel Nata,182.0,34.18,13.6,4.3
6306,75.0,19,40,98.8,64.0,11.0,217.0,3.5,,Lisboa,203.0,Pastel Nata,208.0,38.29,47.6,5.8
6307,73.0,21,21,97.9,71.0,10.0,267.0,3.1,,Lisboa,246.0,Pastel de Nata,191.0,40.16,56.8,4.5
6308,77.0,20,36,101.8,89.0,11.0,208.0,3.4,,lisboa,210.0,Pastel de Nata,193.0,,10.2,3.5
6309,46.0,24,28,98.4,82.0,9.0,303.0,3.1,,Lisboa,309.0,Pastel de Nata,181.0,53.61,190.3,5.0
6310,64.0,24,33,98.4,49.0,10.0,320.0,3.2,,Lisboa,300.0,Pastel de Nata,259.0,29.93,108.7,4.7
6311,68.0,18,40,96.6,141.0,10.0,288.0,3.3,,Lisboa,283.0,,194.0,50.32,126.6,7.4
6312,63.0,23,78,101.4,123.0,9.0,286.0,3.0,,Lisboa,292.0,Pastel de nata,214.0,51.45,137.3,4.3
6313,79.0,23,37,101.1,122.0,10.0,349.0,3.5,,Lisboa,345.0,,201.0,51.78,164.1,4.3
6314,77.0,36,10,96.0,51.0,11.0,120.0,3.3,,Porto,124.0,Pastel Nata,250.0,92.18,24.6,9.3
6315,76.0,20,48,94.5,110.0,10.0,319.0,3.5,,Lisboa,303.0,Pastel de Nata,187.0,59.84,148.9,4.4
6316,51.0,22,35,98.0,34.0,12.0,218.0,3.3,,Lisboa,219.0,Pastel Nata,195.0,45.83,16.0,7.3
6317,60.0,27,25,94.3,58.0,11.0,229.0,3.4,,Lisboa,232.0,Pastel Nata,149.0,30.8,78.8,4.1
6318,64.0,24,49,96.5,66.0,11.0,121.0,3.2,,Porto,121.0,N/A,363.0,78.69,30.8,8.1
6319,64.0,31,45,99.9,28.0,10.0,67.0,3.3,,PORTO,82.0,,274.0,83.37,19.1,5.6
6320,70.0,26,26,100.2,143.0,10.0,397.0,3.0,,Lisboa,366.0,N/A,222.0,48.74,156.3,6.7
6321,48.0,26,31,96.0,134.0,10.0,349.0,3.1,,Lisboa,337.0,Pastel de Nata,213.0,39.07,,4.7
6322,54.0,18,22,98.2,30.0,10.0,192.0,3.3,,Lisboa,214.0,Pastel De Nata,162.0,39.93,29.1,4.9
6323,54.0,22,25,99.5,104.0,9.0,318.0,3.1,,Lisboa,320.0,Pastel de Nata,192.0,53.31,,5.2
6324,54.0,19,27,95.8,38.0,9.0,272.0,3.2,,Lisboa,272.0,N/A,203.0,58.19,51.7,3.7
6325,51.0,22,31,96.7,97.0,10.0,243.0,3.3,,Lisboa,245.0,Pastel de nata,168.0,38.16,123.5,5.4
6326,53.0,30,27,100.6,30.0,12.0,173.0,3.1,,Lisboa,189.0,Pastel de Nata,192.0,35.87,89.9,3.5
6327,43.0,20,39,96.9,105.0,9.0,284.0,3.3,,Lisboa,282.0,N/A,215.0,48.32,147.9,7.8
6328,73.0,25,22,100.5,102.0,10.0,379.0,3.4,,Lisboa,367.0,Pastel De Nata,233.0,46.56,133.5,5.7
6329,47.0,27,41,98.3,56.0,12.0,87.0,3.1,,Porto,104.0,Pastel De Nata,264.0,71.62,21.1,7.6
6330,53.0,46,50,100.4,58.0,10.0,110.0,3.4,,Porto,129.0,N/A,292.0,137.29,17.2,9.4
6331,60.0,30,55,99.3,89.0,9.0,243.0,3.2,,Lisboa,262.0,Pastel Nata,208.0,42.0,109.4,4.7
6332,59.0,31,14,98.4,46.0,10.0,225.0,3.3,,Lisboa,230.0,Pastel de Nata,202.0,36.97,100.0,4.5
6333,57.0,23,23,98.6,35.0,10.0,207.0,3.3,,Lisboa,199.0,Pastel De Nata,196.0,46.91,28.4,4.3
6334,68.0,22,29,98.4,38.0,12.0,264.0,3.0,,Lisboa,258.0,N/A,259.0,29.83,20.0,7.6
6335,52.0,22,28,99.9,134.0,9.0,418.0,3.1,,Lisboa,409.0,Pastel De Nata,222.0,44.29,125.5,4.0
6336,74.0,19,30,99.1,48.0,9.0,295.0,3.1,,Lisboa,306.0,Pastel Nata,198.0,61.69,126.0,5.4
6337,50.0,22,29,99.5,75.0,9.0,243.0,3.0,,Lisboa,229.0,,204.0,50.97,148.8,5.6
6338,58.0,23,41,96.7,38.0,10.0,220.0,3.3,,Lisboa,204.0,Pastel de Nata,248.0,52.51,37.2,5.6
6339,73.0,36,25,93.7,29.0,11.0,108.0,3.4,,Porto,104.0,,208.0,79.08,25.5,5.1
6340,53.0,25,34,99.9,108.0,11.0,241.0,3.0,,Lisboa,233.0,N/A,247.0,41.16,10.5,4.6
6341,62.0,30,58,98.3,40.0,10.0,312.0,3.2,,Lisboa,299.0,Pastel de Nata,221.0,53.42,95.4,6.6
6342,42.0,30,38,96.9,40.0,9.0,162.0,3.0,,Lisboa,166.0,Pastel De Nata,242.0,38.88,10.9,4.3
6343,51.0,24,30,97.0,74.0,9.0,340.0,3.0,,Lisboa,346.0,Pastel De Nata,226.0,63.48,148.5,4.4
6344,59.0,25,50,99.0,145.0,9.0,344.0,3.0,,,342.0,Pastel de Nata,211.0,60.01,135.6,4.6
6345,71.0,45,2,96.7,43.0,10.0,107.0,3.4,,Porto,113.0,Pastel de nata,218.0,79.43,25.3,4.9
6346,73.0,20,29,101.1,88.0,10.0,233.0,3.1,,Lisboa,220.0,Pastel De Nata,222.0,57.42,48.1,5.0
6347,45.0,31,94,98.3,94.0,12.0,286.0,3.3,,Lisboa,293.0,Pastel Nata,233.0,32.19,207.0,5.0
6348,70.0,21,31,93.6,26.0,13.0,154.0,3.2,,Lisboa,159.0,Pastel de Nata,192.0,40.82,15.4,3.9
6349,50.0,25,26,99.4,63.0,13.0,242.0,3.3,,Lisboa,231.0,,195.0,30.89,45.0,7.5
6350,49.0,43,3,97.2,38.0,10.0,110.0,3.4,,Porto,97.0,Pastel de nata,206.0,77.36,23.5,5.8
6351,63.0,24,38,95.9,34.0,9.0,206.0,3.4,,Porto,194.0,N/A,165.0,74.38,14.3,5.7
6352,48.0,25,10,96.2,79.0,10.0,257.0,3.2,,Lisboa,267.0,Pastel Nata,163.0,43.29,64.2,4.7
6353,43.0,20,32,97.4,103.0,11.0,249.0,3.0,,Lisboa,240.0,Pastel Nata,223.0,15.05,74.2,4.1
6354,58.0,23,33,95.3,109.0,12.0,315.0,3.1,,Lisboa,320.0,N/A,181.0,29.23,38.0,3.6
6355,63.0,28,36,95.5,145.0,11.0,287.0,3.1,,lisboa,288.0,Pastel de Nata,209.0,47.92,,5.5
6356,70.0,25,16,99.8,107.0,9.0,364.0,3.2,,Lisboa,344.0,Pastel de Nata,175.0,44.96,77.9,3.8
6357,77.0,30,68,100.4,46.0,9.0,146.0,3.1,,Porto,154.0,Pastel Nata,244.0,460.12,16.7,12.9
6358,49.0,31,49,97.2,32.0,12.0,69.0,3.2,,Porto,79.0,Pastel de Nata,293.0,77.53,27.1,6.5
6359,75.0,21,35,99.8,107.0,9.0,347.0,2.9,,Lisboa,340.0,Pastel De Nata,222.0,65.58,140.9,3.9
6360,71.0,20,26,98.7,113.0,11.0,208.0,3.5,,Lisboa,203.0,Pastel de nata,170.0,38.82,8.9,3.9
6361,72.0,25,2,97.2,50.0,12.0,234.0,3.7,,Lisboa,221.0,Pastel de Nata,112.0,32.9,110.0,4.3
6362,41.0,47,9,98.2,46.0,11.0,131.0,3.4,,Porto,123.0,N/A,240.0,85.32,27.6,7.2
6363,41.0,27,15,100.7,107.0,10.0,357.0,3.3,,Lisboa,349.0,,178.0,46.1,58.0,6.7
6364,67.0,18,28,98.4,78.0,11.0,286.0,3.1,,,299.0,Pastel De Nata,220.0,62.31,14.3,4.2
6365,54.0,22,45,98.5,167.0,10.0,405.0,3.3,,Lisboa,413.0,Pastel Nata,190.0,44.4,100.1,4.5
6366,51.0,19,32,96.3,80.0,11.0,244.0,3.3,,Lisboa,258.0,Pastel de nata,188.0,28.37,14.3,6.1
6367,56.0,45,24,100.6,40.0,9.0,154.0,3.0,,Porto,146.0,Pastel Nata,220.0,340.02,17.8,15.1
6368,67.0,28,36,99.4,72.0,11.0,118.0,3.3,,Porto,119.0,Pastel De Nata,289.0,58.3,14.8,8.6
6369,71.0,27,28,100.0,79.0,9.0,311.0,3.1,,Lisboa,316.0,Pastel de nata,236.0,52.48,308.3,3.9
6370,75.0,33,63,100.3,163.0,9.0,338.0,3.2,,Lisboa,340.0,Pastel de nata,215.0,48.78,101.0,4.1
6371,60.0,25,59,99.1,34.0,10.0,92.0,3.1,,Porto,91.0,Pastel De Nata,352.0,69.61,19.8,9.0
6372,50.0,19,27,95.8,68.0,11.0,238.0,3.1,,Lisboa,243.0,N/A,203.0,39.21,114.9,4.6
6373,67.0,18,24,98.2,168.0,10.0,275.0,3.1,,Lisboa,275.0,N/A,194.0,47.38,140.7,3.7
6374,53.0,19,33,100.5,58.0,9.0,191.0,3.4,,Lisboa,183.0,Pastel de nata,189.0,49.23,95.5,4.9
6375,54.0,52,1,102.5,20.0,11.0,85.0,3.3,,Porto,70.0,Pastel Nata,249.0,71.14,21.8,5.5
6376,53.0,37,76,100.4,110.0,9.0,416.0,3.0,,Lisboa ,416.0,Pastel de Nata,257.0,52.63,177.3,6.8
6377,42.0,23,34,100.4,50.0,10.0,287.0,3.1,,Lisboa,294.0,,261.0,29.03,69.0,5.1
6378,79.0,23,32,97.8,86.0,11.0,211.0,3.3,,LISBOA,223.0,,188.0,41.06,70.6,5.2
6379,55.0,25,30,98.8,57.0,9.0,255.0,3.1,,Lisboa,251.0,Pastel Nata,243.0,52.07,170.5,3.7
6380,,38,23,99.4,33.0,9.0,173.0,3.1,,,157.0,,234.0,107.97,22.2,6.5
6381,47.0,21,35,98.8,121.0,10.0,263.0,3.0,,Lisboa,258.0,N/A,227.0,38.01,120.4,3.0
6382,77.0,44,24,101.6,20.0,9.0,66.0,3.3,,Porto ,72.0,Pastel De Nata,268.0,220.03,24.4,6.0
6383,77.0,29,26,94.4,82.0,13.0,211.0,3.2,,Lisboa,211.0,N/A,221.0,34.38,47.4,5.6
6384,77.0,29,31,99.0,71.0,11.0,256.0,3.4,,Lisboa,246.0,N/A,230.0,46.2,50.2,4.3
6385,64.0,16,28,99.1,85.0,12.0,196.0,3.0,,Lisboa,192.0,N/A,184.0,29.99,10.8,5.5
6386,55.0,25,34,98.4,128.0,11.0,293.0,3.3,,Lisboa,294.0,Pastel Nata,175.0,43.23,27.8,4.7
6387,51.0,37,2,97.2,87.0,9.0,219.0,3.2,,Lisboa,209.0,N/A,216.0,35.74,10.1,3.3
6388,71.0,41,25,99.2,28.0,10.0,97.0,3.1,,Porto,109.0,N/A,234.0,115.6,22.3,5.3
6389,77.0,22,25,98.5,40.0,9.0,223.0,3.2,,Lisboa,215.0,Pastel De Nata,192.0,48.06,175.6,4.1
6390,76.0,27,46,97.9,22.0,11.0,70.0,3.5,,Porto,68.0,Pastel Nata,246.0,76.95,17.3,6.4
6391,73.0,23,25,97.2,245.0,9.0,380.0,3.6,,Lisboa,379.0,Pastel De Nata,199.0,41.53,15.2,6.2
6392,60.0,20,35,95.8,76.0,10.0,256.0,3.1,,,272.0,Pastel de Nata,253.0,39.65,72.7,4.3
6393,63.0,21,35,98.6,32.0,10.0,173.0,3.1,,Lisboa,157.0,Pastel Nata,258.0,40.01,5.9,3.9
6394,58.0,21,27,100.6,53.0,11.0,193.0,3.1,,Lisboa,188.0,,186.0,49.49,67.2,4.1
6395,73.0,29,34,100.8,16.0,12.0,246.0,2.9,,lisboa,242.0,Pastel de Nata,241.0,37.8,47.2,7.2
6396,58.0,22,38,99.4,121.0,9.0,333.0,3.1,,Lisboa,339.0,,227.0,58.3,146.1,4.3
6397,43.0,34,20,102.1,36.0,9.0,184.0,3.1,,Lisboa,197.0,Pastel de Nata,176.0,44.88,10.3,4.3
6398,56.0,25,26,97.9,57.0,10.0,185.0,3.1,,lisboa,185.0,N/A,231.0,30.89,77.2,5.2
6399,79.0,20,25,98.3,98.0,9.0,211.0,3.0,,Lisboa,217.0,Pastel de Nata,184.0,45.0,141.7,6.3
6400,65.0,19,30,99.3,36.0,,224.0,3.2,,Lisboa,225.0,Pastel Nata,199.0,46.29,19.9,4.9
6401,76.0,22,25,96.9,39.0,13.0,190.0,3.1,,Lisboa,190.0,Pastel De Nata,206.0,31.05,53.8,4.0
6402,77.0,25,33,92.4,42.0,11.0,155.0,3.3,,Lisboa,146.0,,202.0,37.91,109.0,4.0
6403,52.0,18,73,100.3,115.0,9.0,279.0,3.0,,Lisboa,271.0,N/A,226.0,36.52,116.1,4.7
6404,74.0,30,32,95.1,54.0,13.0,195.0,3.1,,Lisboa,192.0,N/A,232.0,35.54,35.3,6.0
6405,77.0,23,36,96.9,86.0,12.0,219.0,3.2,,Lisboa,234.0,,206.0,33.86,29.4,3.8
6406,66.0,22,38,95.1,84.0,9.0,251.0,3.2,,Lisboa,242.0,Pastel De Nata,184.0,41.4,170.9,4.5
6407,73.0,20,37,99.0,16.0,11.0,96.0,3.1,,Lisboa,80.0,Pastel De Nata,173.0,27.48,7.8,3.1
6408,56.0,24,28,96.9,79.0,10.0,314.0,3.2,,Lisboa,316.0,Pastel Nata,182.0,45.01,53.7,5.1
6409,40.0,23,47,95.2,61.0,11.0,99.0,3.2,,Porto,113.0,Pastel De Nata,297.0,63.6,16.4,8.3
6410,40.0,25,28,95.7,139.0,12.0,253.0,3.3,,Lisboa,260.0,Pastel Nata,156.0,34.09,50.3,3.2
6411,73.0,27,72,97.3,54.0,9.0,287.0,3.0,,Lisboa,290.0,Pastel de Nata,255.0,44.72,120.9,6.6
6412,41.0,48,0,98.0,32.0,9.0,111.0,3.4,,PORTO,94.0,N/A,267.0,91.64,26.9,8.5
6413,41.0,38,1,98.9,51.0,10.0,165.0,3.5,,Porto,181.0,N/A,208.0,76.1,24.5,5.8
6414,49.0,25,52,100.0,34.0,9.0,95.0,3.3,,PORTO,105.0,N/A,279.0,111.37,15.9,5.8
6415,66.0,21,32,97.7,82.0,13.0,224.0,3.3,,Lisboa,214.0,N/A,165.0,35.37,19.0,6.0
6416,55.0,27,24,98.2,75.0,9.0,336.0,3.1,,Lisboa,335.0,Pastel Nata,184.0,50.0,186.4,5.8
6417,67.0,20,25,100.1,91.0,9.0,261.0,3.3,,Lisboa,272.0,Pastel de Nata,203.0,39.95,180.6,3.6
6418,43.0,20,26,100.4,26.0,9.0,241.0,3.2,,Lisboa,235.0,Pastel de Nata,190.0,57.89,149.0,5.4
6419,63.0,27,26,97.4,97.0,12.0,304.0,3.0,,Lisboa,307.0,,249.0,30.31,109.9,4.9
6420,45.0,21,27,98.9,129.0,9.0,252.0,3.4,,Lisboa,275.0,,194.0,50.89,128.3,4.6
6421,71.0,28,40,95.4,145.0,9.0,357.0,3.4,,Lisboa,357.0,Pastel de nata,171.0,73.75,191.0,4.9
6422,79.0,29,23,98.5,73.0,12.0,166.0,2.9,,Lisboa,152.0,Pastel De Nata,222.0,16.64,20.0,3.5
6423,60.0,26,19,101.6,113.0,9.0,339.0,3.1,,Lisboa,334.0,Pastel De Nata,188.0,59.01,179.0,5.2
6424,42.0,43,2,96.3,73.0,11.0,192.0,3.3,,Porto,187.0,Pastel de Nata,213.0,73.88,22.8,6.7
6425,49.0,37,0,96.5,34.0,9.0,176.0,3.3,,Lisboa,173.0,Pastel Nata,179.0,33.13,8.0,3.8
6426,55.0,20,26,97.6,54.0,11.0,204.0,3.1,,Lisboa,208.0,N/A,208.0,52.69,62.4,5.5
6427,49.0,24,36,99.9,42.0,12.0,186.0,3.1,,Lisboa,198.0,N/A,202.0,38.29,12.3,3.9
6428,55.0,26,26,97.3,75.0,9.0,332.0,3.3,,Lisboa,319.0,Pastel De Nata,206.0,51.09,83.5,5.1
6429,49.0,21,62,104.9,24.0,10.0,208.0,3.0,,Lisboa,218.0,Pastel de nata,199.0,41.91,64.9,6.2
6430,53.0,39,1,97.3,120.0,12.0,251.0,3.2,,Lisboa,233.0,Pastel de nata,192.0,34.18,27.4,3.1
6431,79.0,39,12,100.2,89.0,9.0,159.0,3.4,,Porto,175.0,Pastel de Nata,210.0,71.5,111.0,5.0
6432,51.0,39,25,103.5,48.0,10.0,138.0,3.1,,Porto,137.0,N/A,291.0,78.61,21.5,5.8
6433,46.0,24,25,97.3,65.0,13.0,191.0,3.0,,Lisboa,200.0,N/A,236.0,22.91,35.6,3.9
6434,54.0,22,20,97.0,100.0,9.0,234.0,3.0,,Lisboa,244.0,Pastel De Nata,197.0,43.82,114.0,5.0
6435,73.0,17,25,101.7,69.0,9.0,272.0,3.0,,Lisboa,273.0,,217.0,51.3,148.6,3.9
6436,78.0,23,36,101.2,112.0,10.0,249.0,3.5,,Lisboa,245.0,N/A,200.0,50.99,15.2,
6437,43.0,40,1,98.1,36.0,10.0,119.0,3.4,,Porto,107.0,Pastel de Nata,223.0,76.9,19.8,6.6
6438,79.0,23,60,99.0,98.0,9.0,289.0,3.1,,Lisboa,290.0,,235.0,34.78,113.8,4.4
6439,48.0,30,59,97.4,121.0,9.0,277.0,3.1,,Lisboa ,282.0,Pastel Nata,221.0,45.92,108.7,4.3
6440,59.0,30,33,99.2,53.0,11.0,103.0,3.4,,Porto,103.0,,204.0,79.65,21.1,7.4
6441,44.0,20,30,101.5,87.0,9.0,357.0,3.1,,Lisboa,340.0,Pastel Nata,220.0,45.45,143.5,5.1
6442,55.0,34,30,93.9,47.0,10.0,261.0,2.9,,,249.0,Pastel de Nata,258.0,110.05,20.0,19.3
6443,42.0,31,30,96.7,63.0,13.0,166.0,3.0,,Lisboa,162.0,Pastel de Nata,220.0,32.97,17.6,3.4
6444,73.0,27,29,96.8,78.0,12.0,168.0,3.2,,Lisboa,183.0,,198.0,33.82,36.8,6.2
6445,66.0,30,22,97.1,109.0,9.0,285.0,3.2,,LISBOA,264.0,N/A,188.0,51.84,48.6,6.4
6446,56.0,19,31,94.5,77.0,11.0,227.0,3.0,,Lisboa,235.0,,191.0,34.1,27.7,4.9
6447,47.0,23,32,96.3,59.0,9.0,281.0,3.2,,lisboa,279.0,Pastel De Nata,170.0,49.07,11.3,4.2
6448,78.0,29,22,98.1,82.0,9.0,373.0,3.3,,Lisboa,371.0,Pastel de nata,,23.2,82.8,6.0
6449,45.0,21,36,101.4,117.0,9.0,275.0,3.2,,Lisboa,261.0,N/A,196.0,40.31,101.7,4.6
6450,44.0,33,29,97.3,44.0,13.0,166.0,3.1,,Lisboa,172.0,Pastel De Nata,205.0,34.11,47.4,3.7
6451,41.0,46,10,97.0,32.0,10.0,116.0,3.3,,Porto,117.0,Pastel de Nata,266.0,88.71,27.2,5.6
6452,43.0,20,40,100.4,155.0,10.0,301.0,3.1,,Lisboa,313.0,,240.0,38.48,8.9,3.5
6453,76.0,21,26,99.6,155.0,11.0,254.0,3.2,,Lisboa,250.0,Pastel de Nata,181.0,57.44,99.1,4.2
6454,58.0,24,27,97.5,74.0,11.0,227.0,3.2,,Lisboa,230.0,,223.0,48.63,25.3,5.5
6455,43.0,20,23,97.1,70.0,12.0,207.0,3.3,,Lisboa,209.0,Pastel Nata,178.0,29.46,18.2,4.7
6456,55.0,25,53,97.3,103.0,11.0,322.0,3.4,,Lisboa,326.0,N/A,183.0,48.02,26.5,5.5
6457,79.0,45,0,95.6,34.0,9.0,146.0,3.5,,Porto,136.0,Pastel de Nata,192.0,73.87,20.9,6.7
6458,73.0,23,30,98.7,73.0,11.0,222.0,3.2,,Lisboa,215.0,Pastel De Nata,205.0,39.63,12.1,5.4
6459,63.0,31,41,97.8,60.0,11.0,126.0,3.2,,Porto,125.0,Pastel de nata,270.0,44.79,13.0,8.5
6460,52.0,32,43,93.2,34.0,10.0,107.0,3.1,,Porto,81.0,N/A,265.0,75.82,14.1,7.4
6461,74.0,38,25,97.0,55.0,9.0,251.0,3.3,,Porto,266.0,N/A,284.0,77.94,23.4,5.8
6462,71.0,21,26,100.3,73.0,10.0,186.0,3.2,,Lisboa,200.0,Pastel de nata,164.0,42.57,82.9,4.3
6463,75.0,21,48,97.4,130.0,9.0,246.0,2.9,,Lisboa,249.0,Pastel De Nata,190.0,44.28,102.9,4.5
6464,42.0,34,32,97.6,48.0,10.0,167.0,3.4,,Porto,196.0,Pastel de nata,281.0,93.08,28.2,6.2
6465,68.0,21,24,99.5,80.0,9.0,297.0,3.2,,Lisboa,287.0,Pastel Nata,186.0,88.69,199.8,5.1
6466,54.0,28,21,98.6,137.0,9.0,389.0,3.1,,lisboa,389.0,,211.0,55.17,134.8,4.9
6467,57.0,19,31,100.2,87.0,9.0,320.0,3.1,,Lisboa,331.0,Pastel de nata,216.0,46.43,147.1,5.1
6468,74.0,23,37,97.3,81.0,9.0,349.0,3.0,,Lisboa,346.0,Pastel De Nata,213.0,49.81,136.9,4.7
6469,49.0,19,31,98.0,115.0,13.0,232.0,3.0,,Lisboa,224.0,N/A,239.0,29.5,24.2,3.3
6470,45.0,54,3,97.2,57.0,12.0,107.0,3.6,,Porto,118.0,,206.0,76.96,57.4,5.0
6471,41.0,25,41,100.7,142.0,10.0,341.0,3.3,,Lisboa,347.0,N/A,194.0,42.15,106.2,5.3
6472,62.0,37,0,98.5,52.0,11.0,125.0,3.5,,Porto,112.0,N/A,214.0,79.68,28.4,5.4
6473,41.0,26,13,97.3,32.0,9.0,217.0,3.2,,Lisboa,222.0,Pastel Nata,203.0,42.97,75.9,3.6
6474,46.0,22,49,100.5,113.0,11.0,286.0,3.0,,lisboa,288.0,Pastel de Nata,236.0,37.85,92.1,3.3
6475,,19,27,101.3,51.0,10.0,166.0,3.0,,Lisboa,160.0,Pastel de nata,217.0,43.03,12.4,7.8
6476,48.0,25,45,100.0,137.0,10.0,353.0,3.1,,Lisboa,355.0,Pastel De Nata,230.0,42.65,140.3,5.6
6477,61.0,29,30,99.8,73.0,9.0,294.0,3.2,,Lisboa,298.0,Pastel de Nata,223.0,171.1,51.8,4.6
6478,73.0,19,29,,120.0,12.0,221.0,3.0,,Lisboa,213.0,,202.0,32.84,11.2,5.4
6479,78.0,32,73,99.2,44.0,10.0,114.0,3.0,,Porto,115.0,Pastel de Nata,421.0,81.14,29.4,7.6
6480,53.0,22,48,100.2,80.0,10.0,327.0,3.1,,Lisboa,323.0,Pastel de nata,165.0,66.7,62.8,4.6
6481,72.0,36,6,94.7,86.0,10.0,196.0,3.3,,Porto,183.0,Pastel De Nata,,49.37,17.6,5.1
6482,59.0,37,9,96.5,30.0,12.0,65.0,3.5,,Porto,73.0,Pastel de nata,214.0,82.23,19.9,6.0
6483,63.0,17,20,95.5,57.0,12.0,318.0,3.4,,Lisboa,320.0,Pastel de Nata,180.0,58.26,122.9,4.1
6484,50.0,34,50,101.9,68.0,10.0,276.0,3.1,, Lisboa,278.0,Pastel de nata,224.0,41.89,67.3,3.3
6485,74.0,20,32,94.5,78.0,11.0,219.0,3.0,,Lisboa,232.0,Pastel de nata,264.0,28.47,50.3,4.6
6486,70.0,20,24,100.0,72.0,9.0,216.0,3.2,,Lisboa,213.0,Pastel Nata,219.0,44.62,44.9,3.7
6487,69.0,18,31,96.8,48.0,12.0,148.0,3.2,,Lisboa,164.0,Pastel de Nata,198.0,35.25,12.5,4.1
6488,73.0,20,40,98.2,56.0,10.0,184.0,3.2,,Lisboa,189.0,N/A,185.0,52.05,12.8,4.3
6489,68.0,26,32,97.3,51.0,11.0,281.0,3.3,,Lisboa,277.0,Pastel de nata,196.0,31.7,51.2,8.1
6490,58.0,20,34,97.2,,11.0,262.0,3.5,,Lisboa,278.0,Pastel De Nata,213.0,42.25,15.6,5.2
6491,64.0,25,48,103.0,115.0,9.0,382.0,3.1,,Lisboa,381.0,Pastel de Nata,200.0,50.8,75.8,4.3
6492,56.0,48,52,96.8,33.0,9.0,156.0,3.0,,PORTO,148.0,Pastel de nata,254.0,413.37,17.2,11.5
6493,53.0,43,23,98.7,50.0,13.0,231.0,3.4,,Lisboa,239.0,N/A,177.0,36.04,49.3,5.0
6494,70.0,41,12,97.9,85.0,12.0,123.0,3.4,,Porto,118.0,Pastel De Nata,251.0,74.29,18.1,8.9
6495,46.0,22,42,96.4,119.0,9.0,339.0,3.2,,Lisboa,332.0,Pastel Nata,201.0,44.01,73.6,5.0
6496,73.0,24,23,98.9,58.0,10.0,208.0,3.1,,Lisboa,200.0,Pastel De Nata,189.0,37.8,142.6,4.0
6497,66.0,21,34,100.6,62.0,10.0,277.0,3.1,,Lisboa,264.0,Pastel de nata,235.0,33.78,102.2,4.8
6498,41.0,49,23,98.9,20.0,11.0,57.0,3.4,,Porto,69.0,Pastel de nata,243.0,86.73,21.3,7.4
6499,42.0,26,54,98.0,44.0,12.0,135.0,3.4,,Porto,115.0,Pastel de Nata,333.0,135.35,18.0,7.6
6500,74.0,18,32,99.0,104.0,9.0,236.0,3.3,,Lisboa,233.0,Pastel de Nata,218.0,47.63,132.7,3.7
